,Name,City,MinPrice,MaxPrice,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Payment_Method
977,Biscotte,Paris,39,51,Modern Cuisine,2.2913415,48.8361274,33145332222.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/biscotte,https://www.restaurant-biscotte.com/,Bib Gourmand,"Credit card / Debit card accepted,Visa credit card","Credit card / Debit card accepted,Visa credit card"
978,La_Table,Tourtour,31,100,Modern Cuisine,6.3032316,43.588977,33494705595.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/tourtour/restaurant/la-table63544,http://www.latable.fr/,Bib Gourmand,"Credit card / Debit card accepted,Restaurant offering vegetarian menus,Terrace,Visa credit card","Credit card / Debit card accepted,Visa credit card"
979,La_Table_du_Fleuve,Bourg-Charente,34,34,Market Cuisine,-0.2244992,45.6735609,33545813054.0,https://guide.michelin.com/en/nouvelle-aquitaine/bourg-charente/restaurant/la-table-du-fleuve,https://www.laribaudiere.com/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
980,La_Méditerranée,Paris,37,90,Seafood,2.3386558,48.8500187,33143260230.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-mediterranee,https://www.la-mediterranee.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Valet parking,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
981,La_Pomme_d'Or,Sancerre,25,55,Traditional Cuisine,2.8391881,47.3297762,33248541330.0,https://guide.michelin.com/en/centre-val-de-loire/sancerre/restaurant/la-pomme-d-or,https://lapommedor-sancerre.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
982,Peck_&_Co,Brest,30,30,Market Cuisine,-4.491122,48.390708,33298433013.0,https://guide.michelin.com/en/bretagne/brest/restaurant/peck-co,https://peckandco.fr,Bib Gourmand,"American Express credit card,Brunch,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
983,Gribiche,Angers,38,38,Traditional Cuisine,-0.5580888,47.46576,33241191448.0,https://guide.michelin.com/en/pays-de-la-loire/angers/restaurant/gribiche,,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
984,Chez_les_Anges,Paris,39,85,Classic Cuisine,2.3100155,48.8582703,33147058986.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/chez-les-anges,https://www.chezlesanges.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
985,Pastel,Bordeaux,23,51,Modern Cuisine,-0.570809,44.8489575,33970986220.0,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/pastel,https://restaurant-pastel.com/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
986,Bistrotters,Paris,39,39,Modern Cuisine,2.3149935,48.8330076,33145455859.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/bistrotters,https://www.bistrotters.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
987,La_Table_de_Catusseau,Pomerol,25,70,Modern Cuisine,-0.2065061,44.9234713,33557844040.0,https://guide.michelin.com/en/nouvelle-aquitaine/pomerol/restaurant/la-table-de-catusseau,https://www.latabledecatusseau.fr/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
988,Bistrot_St-Sauveur,Le Cannet,35,38,Traditional Cuisine,7.0213674,43.5762842,33493944203.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-cannet/restaurant/bistrot-st-sauveur,https://www.bistrotsaintsauveur.fr/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
989,Brasserie_d'Asten,Binic,28,37,Contemporary,-2.8250483,48.5992805,33256442842.0,https://guide.michelin.com/en/bretagne/binic/restaurant/brasserie-d-asten,https://asten.restaurant/,Bib Gourmand,"Credit card / Debit card accepted,Great view,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
990,Winstub_du_Chambard,Kaysersberg,34,88,"Alsatian, Traditional Cuisine",7.2655026,48.1385782,33389471017.0,https://guide.michelin.com/en/grand-est/kaysersberg/restaurant/winstub-du-chambard,https://www.lechambard.fr/fr/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
991,L'Ô_à_la_Bouche,Cahors,30,48,Modern Cuisine,1.44051,44.44497,33565356569.0,https://guide.michelin.com/en/occitanie/cahors/restaurant/l-o-a-la-bouche,http://www.loalabouche-restaurant.com/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
992,Jeanette,Grenoble,26,34,Modern Cuisine,5.7226236,45.1864534,33954616154.0,https://guide.michelin.com/en/auvergne-rhone-alpes/grenoble/restaurant/jeanette,https://www.jeanette-restaurant.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
993,Iida-Ya,Dole,23,95,Japanese,5.4948113,47.0938975,33384709873.0,https://guide.michelin.com/en/bourgogne-franche-comte/dole/restaurant/iida-ya,https://iida-ya.fr/fr/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
994,L'Auberge_du_Pas_de_Vent,Pouillon,15,55,Traditional Cuisine,-1.0052604,43.6014023,33558983465.0,https://guide.michelin.com/en/nouvelle-aquitaine/pouillon/restaurant/l-auberge-du-pas-de-vent,http://www.auberge-dupasdevent.com/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Restaurant offering vegetarian menus,Terrace,Visa credit card","Credit card / Debit card accepted,Visa credit card"
995,La_Fourchette_à_Droite,Saint-Malo,34,43,Contemporary,-2.0265926,48.6478253,33299409725.0,https://guide.michelin.com/en/bretagne/saint-malo/restaurant/la-fourchette-a-droite,https://www.restaurant-lafourchetteadroite.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
996,Ishikawa,Bordeaux,20,65,Japanese,-0.5767542,44.836122,33557997169.0,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/ishikawa,http://restaurant-ishikawa.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
997,Le_Capucin_Gourmand,Vougy,35,99,Classic Cuisine,6.471287,46.0675732,33450340350.0,https://guide.michelin.com/en/auvergne-rhone-alpes/vougy/restaurant/le-capucin-gourmand,https://www.lecapucingourmand.com/,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
998,La_Dariole,Orléans,34,34,"Modern Cuisine, Traditional Cuisine",1.908112,47.90071,33238772667.0,https://guide.michelin.com/en/centre-val-de-loire/orleans/restaurant/la-dariole,http://www.ladariole.fr,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
999,Racine,Lyon,24,45,Modern Cuisine,4.80747,45.77402,33426185715.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/racine900057,https://www.racinerestaurant-lyon.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1000,Le_Jardin_Les_Crayères,Reims,33,87,Traditional Cuisine,4.0511127,49.240746,33326249090.0,https://guide.michelin.com/en/grand-est/reims/restaurant/le-jardin-les-crayeres,https://lescrayeres.com/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1001,L'Espérance_-_Stéphane_Carbone,Hérouville-Saint-Clair,25,54,Modern Cuisine,-0.3189408,49.2005771,33231449710.0,https://guide.michelin.com/en/normandie/hrouville-saint-clair/restaurant/l-esperance-stephane-carbone,https://www.esperance-stephanecarbone.fr/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1002,Les_Canailles_Pigalle,Paris,39,65,Modern Cuisine,2.3346319,48.8793235,33148741048.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/les-canailles-pigalle,https://www.restaurantlescanailles.fr/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1003,Cook'in,Epernay,24,48,Asian Influences,3.9540074,49.0449982,33326548980.0,https://guide.michelin.com/en/grand-est/pernay/restaurant/cook-in,https://restaurant-cookin.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1004,Les_Loges_du_Jardin_d'Aymeric,Clara,20,52,Traditional Cuisine,2.4422211,42.5843613,33468960872.0,https://guide.michelin.com/en/occitanie/clara/restaurant/les-loges-du-jardin-d-aymeric,http://www.logesaymeric.com/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1005,France_et_Fuchsias,Saint-Vaast-la-Hougue,35,82,"Modern Cuisine, Country cooking",-1.2670618,49.58666,33233544041.0,https://guide.michelin.com/en/normandie/saint-vaast-la-hougue/restaurant/france-et-fuchsias,https://www.hotel-fuchsias.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
1006,Auberge_du_Pont_de_la_Zorn,Weyersheim,32,50,"Alsatian, Country cooking",7.80047,48.71084,33388513687.0,https://guide.michelin.com/en/grand-est/weyersheim/restaurant/auberge-du-pont-de-la-zorn,,Bib Gourmand,"Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1007,La_Chaumière,Font-Romeu,35,65,Catalan,2.0433532,42.5052975,33468300440.0,https://guide.michelin.com/en/occitanie/font-romeu/restaurant/la-chaumiere38762,https://www.restaurantlachaumiere.fr/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Visa credit card"
1008,Au_Relais_des_Ménétriers,Ribeauvillé,35,70,"Modern Cuisine, Traditional Cuisine",7.3251259,48.1905207,33389736452.0,https://guide.michelin.com/en/grand-est/ribeauvill/restaurant/au-relais-des-menetriers,https://restaurant-menetriers.com/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1009,Le_P'tit_Goustan,Auray,26,74,Modern Cuisine,-2.9786606,47.6659802,33297563730.0,https://guide.michelin.com/en/bretagne/auray/restaurant/le-p-tit-goustan,https://www.restaurantleptitgoustan.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1010,L'Atelier_L'Art_des_Mets,Taillades,20,55,"Traditional Cuisine, Market Cuisine",5.0806265,43.8438177,33490723755.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/taillades/restaurant/l-atelier-l-art-des-mets,https://www.latelierlartdesmets.fr/,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1011,Le_Casse_Noix,Paris,37,39,Traditional Cuisine,2.2952226,48.8534216,33145660901.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-casse-noix,https://www.le-cassenoix.fr/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
1012,Chez_Davia,Nice,35,60,Regional Cuisine,7.2648092,43.6992114,33493879139.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/chez-davia,https://www.chezdavia.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
